Total population,Gross rent as a percentage of household income,Median household income (dollars),Percent below poverty line,STATE,zipcode
10160.0,658.0,50902.0,8.5,37,28138
24523.0,2489.0,43750.0,16.1,37,28152
2959.0,451.0,51330.0,23.2,37,28159
243.0,31.0,40893.0,0.0,37,28520
16509.0,2253.0,55479.0,9.8,37,28539
14684.0,1394.0,39066.0,11.6,37,28551
4571.0,333.0,53765.0,9.8,37,28555
6866.0,569.0,50715.0,10.5,37,28572
1811.0,105.0,33925.0,28.0,37,28615
1540.0,90.0,36587.0,13.0,37,28623
2210.0,88.0,34387.0,16.2,37,28435
2684.0,178.0,53281.0,13.2,37,28450
20506.0,1386.0,64601.0,4.3,37,28461
12917.0,884.0,45750.0,7.2,37,28462
90.0,7.0,25714.0,23.3,37,28537
25354.0,1825.0,51121.0,9.6,37,28547
15298.0,2191.0,55109.0,6.8,37,28557
27458.0,3839.0,48134.0,14.1,37,28560
38317.0,4823.0,60946.0,6.3,37,28562
21402.0,2119.0,55875.0,7.7,37,28570
18448.0,1630.0,49311.0,10.4,37,28574
639.0,68.0,59839.0,0.0,37,28579
2749.0,314.0,48977.0,10.7,37,28373
14732.0,1077.0,34502.0,22.4,37,28364
5868.0,571.0,34257.0,18.1,37,28366
12654.0,1198.0,31670.0,27.2,37,28377
2312.0,94.0,41731.0,17.3,37,28698
27887.0,2974.0,43254.0,10.7,37,28734
303.0,52.0,30231.0,0.0,37,28735
3672.0,469.0,64375.0,8.0,37,28741
9671.0,666.0,42658.0,5.4,37,28753
4388.0,353.0,44375.0,7.1,37,28756
7054.0,624.0,41419.0,16.1,37,28762
10717.0,662.0,47165.0,8.8,37,28777
9584.0,890.0,46712.0,8.2,37,28778
1419.0,117.0,45792.0,3.9,37,28902
993.0,33.0,41417.0,3.0,37,28909
31773.0,850.0,105333.0,2.1,37,28104
334.0,5.0,48250.0,0.0,37,28109
40855.0,4222.0,89189.0,4.6,37,28117
2421.0,141.0,65667.0,2.0,37,28125
7519.0,642.0,49219.0,8.9,37,28128
9651.0,641.0,61574.0,8.0,37,28166
16655.0,5790.0,88039.0,12.3,37,28203
62543.0,8065.0,51676.0,12.0,37,28215
5751.0,1248.0,52978.0,10.3,37,28305
24217.0,3047.0,66500.0,11.7,37,28326
442.0,51.0,41000.0,22.0,37,28332
7432.0,678.0,42336.0,10.7,37,28339
5047.0,431.0,42063.0,18.9,37,28341
35721.0,3456.0,55810.0,11.8,37,28348
25575.0,3491.0,36195.0,24.8,37,28352
38858.0,5007.0,38842.0,22.7,37,28358
34849.0,2114.0,83995.0,5.1,37,28409
4075.0,398.0,54773.0,7.2,37,28420
24768.0,4330.0,48209.0,16.0,37,28390
3726.0,215.0,46313.0,15.5,37,28344
14769.0,1255.0,39229.0,18.9,37,28360
5842.0,482.0,62036.0,12.3,37,28391
24656.0,6300.0,33741.0,24.1,37,28401
318.0,24.0,36136.0,23.3,37,28708
19847.0,2236.0,47798.0,11.3,37,28712
13006.0,2209.0,48177.0,17.5,42,19153
35098.0,2496.0,67392.0,4.5,42,19154
26778.0,2432.0,124729.0,2.6,42,19355
5845.0,308.0,70412.0,5.8,42,19362
7431.0,629.0,76375.0,4.2,42,19365
10325.0,1720.0,77636.0,4.1,05,72207
22553.0,4427.0,64168.0,7.8,05,72211
23376.0,3247.0,96692.0,4.4,05,72223
24259.0,4754.0,33159.0,21.3,05,72301
284.0,48.0,47500.0,1.4,05,72429
47.0,0.0,2499.0,46.2,05,72441
4241.0,511.0,53011.0,14.1,05,72442
2938.0,325.0,46382.0,11.2,05,72443
1902.0,312.0,41324.0,8.5,05,72447
185.0,19.0,42000.0,4.0,05,72457
160.0,1.0,39750.0,16.7,05,72470
1187.0,89.0,40500.0,21.5,05,72471
522.0,9.0,40278.0,0.8,05,72536
3343.0,285.0,45573.0,8.6,05,72556
619.0,27.0,23393.0,31.2,05,72566
746.0,15.0,71563.0,13.9,05,72569
267.0,0.0,44815.0,0.0,05,72571
140.0,5.0,43750.0,0.0,05,72572
216.0,0.0,81607.0,0.0,05,72573
694.0,24.0,58125.0,3.4,05,72577
507.0,0.0,47008.0,0.0,05,72624
3164.0,191.0,31033.0,10.5,05,72641
3855.0,333.0,34931.0,15.3,05,72650
1390.0,95.0,37500.0,20.5,05,72658
428.0,64.0,28250.0,34.0,05,72677
13324.0,689.0,68689.0,4.0,05,72714
3294.0,74.0,132230.0,0.0,05,72718
6069.0,447.0,58902.0,11.3,05,72727
41584.0,5631.0,52379.0,10.5,05,72756
5975.0,302.0,56667.0,6.0,05,72774
550.0,70.0,28438.0,20.4,05,72333
2017.0,208.0,32932.0,27.9,05,72366
359.0,12.0,43929.0,25.4,05,72389
534.0,22.0,36917.0,12.6,05,72392
357.0,15.0,38750.0,4.3,05,72425
384.0,20.0,31210.0,33.1,05,72430
3087.0,455.0,35136.0,28.0,05,72438
594.0,9.0,62833.0,2.4,05,72458
844.0,32.0,21977.0,21.1,05,72460
61.0,8.0,28750.0,40.0,05,72464
2457.0,211.0,41179.0,11.3,05,72473
2147.0,282.0,73875.0,3.0,06,96145
46928.0,4278.0,105278.0,2.8,15,96707
6377.0,700.0,88424.0,9.9,15,96741
14856.0,1565.0,90441.0,8.4,15,96743
2998.0,132.0,52375.0,16.1,15,96760
18529.0,1773.0,84722.0,7.4,15,96768
624.0,151.0,29167.0,26.0,15,96770
7968.0,627.0,36395.0,27.3,15,96771
2835.0,150.0,51756.0,9.2,15,96772
2026.0,77.0,66034.0,12.3,15,96777
34036.0,3292.0,87987.0,7.0,15,96793
16017.0,1827.0,46050.0,19.4,06,96021
164.0,18.0,44750.0,0.0,06,96074
3428.0,427.0,64620.0,6.0,15,96750
4852.0,198.0,51271.0,10.5,37,28634
8651.0,689.0,36920.0,10.1,37,28657
545.0,39.0,43693.0,3.1,37,28671
8799.0,753.0,38506.0,8.7,37,28713
1331.0,55.0,66181.0,0.0,37,28766
18477.0,1865.0,55522.0,10.9,37,28779
1858.0,342.0,40000.0,10.0,37,28783
49144.0,7915.0,48559.0,13.3,37,28540
2769.0,106.0,55340.0,11.5,37,28521
2797.0,416.0,32298.0,32.2,37,28526
2474.0,151.0,52708.0,6.4,37,28571
481.0,26.0,68750.0,3.2,37,28575
7504.0,549.0,43462.0,26.3,37,28578
3958.0,217.0,31121.0,31.2,37,28585
131.0,8.0,66350.0,0.0,37,28589
25032.0,2671.0,72112.0,7.6,37,28590
1497.0,57.0,34667.0,10.3,37,28606
5615.0,227.0,61581.0,4.4,37,28609
10639.0,850.0,54880.0,9.6,37,28610
28077.0,3294.0,91658.0,4.5,37,28031
7441.0,595.0,41354.0,10.1,37,28040
37876.0,7794.0,45856.0,11.6,37,28054
1975.0,257.0,42775.0,18.5,37,28091
95.0,0.0,51125.0,0.0,37,28102
20262.0,1753.0,52026.0,10.7,37,28630
3055.0,119.0,27675.0,14.3,37,28635
46232.0,4842.0,40621.0,12.0,37,28645
10955.0,898.0,50504.0,7.0,37,28650
2210.0,28.0,54688.0,4.4,37,28660
9189.0,804.0,48704.0,9.6,37,28690
1690.0,125.0,31786.0,12.8,37,28693
666.0,57.0,32375.0,8.3,51,23359
166.0,0.0,30500.0,0.0,51,23416
963.0,122.0,61875.0,7.5,51,23418
3739.0,496.0,38472.0,19.8,51,23420
1506.0,10.0,109833.0,3.5,51,23432
4308.0,163.0,65662.0,5.1,51,23437
1795.0,98.0,72143.0,6.6,51,23438
419.0,31.0,66250.0,10.7,51,23423
1214.0,51.0,109000.0,0.0,51,23433
1263.0,150.0,37443.0,32.3,51,23442
49263.0,7879.0,73220.0,4.0,51,23455
366.0,62.0,46956.0,6.2,51,23488
23330.0,5010.0,28945.0,29.6,51,23504
4543.0,1713.0,56450.0,8.1,51,23517
40996.0,6017.0,54745.0,10.6,51,23669
18273.0,1391.0,87513.0,2.8,51,23692
26655.0,3008.0,66739.0,9.1,51,23703
38329.0,1840.0,88562.0,4.2,51,23832
2719.0,52.0,64583.0,7.5,51,23840
519.0,3.0,82685.0,0.0,51,23845
15717.0,1900.0,35667.0,18.2,51,23847
907.0,90.0,45708.0,18.6,51,23856
924.0,63.0,52750.0,5.4,51,23874
286.0,0.0,60433.0,0.0,51,23893
516.0,62.0,41667.0,0.0,51,23897
330.0,13.0,37857.0,20.6,51,23899
2778.0,102.0,50568.0,7.5,51,23917
19350.0,1962.0,82881.0,1.6,42,19440
36379.0,4590.0,52321.0,11.8,42,19152
32766.0,3186.0,41105.0,18.1,42,19138
46397.0,9587.0,30633.0,30.9,42,19139
39282.0,7458.0,69305.0,9.5,42,19146
11618.0,635.0,143846.0,2.8,42,19312
48962.0,3338.0,112116.0,2.2,42,19335
55036.0,5700.0,100207.0,2.7,42,19382
24780.0,2170.0,104882.0,2.7,42,19438
42063.0,4361.0,99318.0,4.0,42,19460
4996.0,202.0,81356.0,2.0,42,19504
137.0,0.0,98594.0,0.0,42,19511
17048.0,1370.0,73005.0,3.7,42,19512
15566.0,675.0,96893.0,0.6,42,19518
16598.0,489.0,105282.0,2.0,42,19525
70304.0,9752.0,33611.0,32.3,42,19124
3321.0,142.0,81949.0,5.6,42,19529
6141.0,426.0,89970.0,5.6,42,19543
608.0,114.0,64559.0,0.0,42,19545
21899.0,1583.0,100714.0,4.2,42,19006
23445.0,3625.0,60724.0,8.1,42,19018
5861.0,352.0,133514.0,1.1,42,19025
2470.0,252.0,74732.0,5.9,42,19043
20248.0,3036.0,63596.0,8.3,42,19061
5662.0,111.0,218571.0,0.0,42,19066
9223.0,1160.0,48250.0,17.4,42,19079
41741.0,7312.0,44483.0,19.5,42,19082
24214.0,9535.0,76103.0,1.8,42,19103
53560.0,11399.0,26979.0,28.9,42,19104
7399.0,211.0,66728.0,7.0,10,19939
5294.0,534.0,49896.0,14.4,10,19946
19992.0,2003.0,54822.0,8.7,10,19947
6494.0,934.0,135729.0,0.9,42,19041
31668.0,4734.0,60970.0,6.6,42,19114
28192.0,3968.0,64237.0,5.9,42,19119
25850.0,3607.0,72990.0,11.9,42,19125
5760.0,1420.0,75647.0,3.8,42,19127
24745.0,2321.0,55586.0,10.4,10,19973
1886.0,220.0,74702.0,8.4,42,19372
3072.0,245.0,65000.0,13.0,42,19310
8999.0,505.0,107955.0,6.7,42,19311
820.0,173.0,37031.0,11.2,42,19358
14684.0,1132.0,80805.0,5.6,42,19390
18852.0,1489.0,125561.0,1.3,42,19422
40720.0,1301.0,129159.0,2.1,42,19426
13695.0,1286.0,132219.0,2.8,42,19096
14526.0,5628.0,57735.0,12.4,42,19107
15656.0,2333.0,44006.0,16.9,42,19126
31378.0,5796.0,21600.0,33.2,42,19132
62087.0,8867.0,31533.0,34.7,42,19134
8059.0,393.0,73298.0,5.2,42,19533
16582.0,3950.0,26739.0,31.8,42,19602
15821.0,781.0,128947.0,1.1,10,19707
28905.0,3543.0,101676.0,5.5,51,22150
30624.0,1824.0,130810.0,2.1,51,22152
9934.0,1536.0,80256.0,11.4,51,22172
71019.0,8597.0,87856.0,6.5,51,22191
54617.0,13418.0,88425.0,6.8,51,22204
52981.0,5882.0,81727.0,10.1,15,96819
358.0,0.0,90545.0,0.0,06,96121
17929.0,1519.0,84663.0,2.3,15,96766
224.0,17.0,42813.0,20.6,06,96112
1440.0,139.0,65324.0,17.4,15,96719
7350.0,794.0,83889.0,6.7,15,96791
51601.0,3705.0,110939.0,2.6,15,96744
56144.0,10720.0,65231.0,11.1,15,96817
301.0,0.0,30601.0,0.0,06,96135
475.0,34.0,78854.0,0.0,15,96726
201.0,60.0,70673.0,0.0,15,96765
9117.0,1898.0,55503.0,5.9,02,99703
4457.0,612.0,86413.0,8.9,02,99723
177.0,9.0,35938.0,12.5,02,99758
109.0,0.0,21875.0,61.1,02,99788
498.0,24.0,38125.0,37.8,02,99772
184.0,2.0,31250.0,30.6,02,99783
384.0,23.0,40000.0,37.5,02,99785
496.0,31.0,75000.0,7.5,02,99789
5102.0,307.0,66486.0,3.5,41,97114
396.0,6.0,41379.0,0.0,41,97122
11877.0,3926.0,77845.0,0.7,41,97210
26095.0,5121.0,89916.0,2.3,41,97225
835.0,79.0,42125.0,10.9,41,97453
17258.0,3535.0,59955.0,9.3,02,99701
176.0,3.0,62188.0,14.0,53,99131
17.0,0.0,33750.0,50.0,53,99136
1301.0,64.0,57500.0,5.3,53,99139
105.0,4.0,63750.0,29.2,53,99152
1007.0,144.0,30673.0,27.2,53,99155
736.0,97.0,34423.0,12.2,53,99157
2501.0,284.0,48899.0,6.4,53,99169
993.0,69.0,51905.0,7.2,53,99170
2975.0,148.0,47215.0,3.4,51,23920
3083.0,108.0,41770.0,17.9,51,23923
3870.0,408.0,36647.0,25.6,51,23950
17245.0,1248.0,76698.0,8.9,51,23430
1019.0,2.0,104205.0,0.0,51,23436
43230.0,9580.0,73810.0,6.0,51,23451
30270.0,7411.0,50415.0,14.7,51,23505
7561.0,1435.0,30472.0,28.4,51,23523
11020.0,2275.0,42257.0,19.3,51,23702
38187.0,6650.0,44962.0,15.2,51,23803
2454.0,35.0,89848.0,1.6,51,23829
13787.0,1245.0,85808.0,2.7,51,23836
936.0,51.0,68125.0,7.3,51,23839
3266.0,270.0,65781.0,3.8,51,23841
30524.0,4875.0,42934.0,18.7,51,23860
151.0,21.0,28906.0,29.3,51,23401
923.0,14.0,61875.0,0.9,51,23405
4423.0,653.0,29337.0,30.2,51,23421
5728.0,483.0,67259.0,4.6,51,23487
21363.0,3362.0,57750.0,5.9,51,23502
13567.0,1998.0,53363.0,13.4,51,23509
8913.0,2994.0,55600.0,35.0,51,23510
38821.0,7107.0,63039.0,9.4,51,23602
43058.0,7029.0,56422.0,9.2,51,23608
52249.0,10449.0,57132.0,9.2,51,23666
6476.0,923.0,43549.0,14.9,51,23824
26017.0,3183.0,60631.0,8.1,51,23834
417.0,81.0,48500.0,0.0,51,23843
1974.0,173.0,67725.0,10.6,51,23866
2549.0,207.0,52000.0,11.2,51,23872
41455.0,2467.0,115685.0,4.4,37,27502
6377.0,60.0,80240.0,1.9,37,27503
6070.0,685.0,43000.0,12.8,37,27509
8205.0,609.0,45609.0,14.2,37,27557
2622.0,137.0,67331.0,2.9,37,27559
7407.0,358.0,118558.0,1.7,37,27571
23112.0,6536.0,41566.0,21.5,37,27701
2576.0,185.0,34130.0,19.6,37,27806
4045.0,515.0,40833.0,18.2,37,27810
792.0,55.0,45500.0,14.3,37,27813
3555.0,293.0,47339.0,6.5,37,27248
17090.0,1656.0,67166.0,8.7,37,27282
1624.0,135.0,49471.0,17.8,37,27305
1763.0,144.0,50651.0,2.3,37,27315
7836.0,561.0,43500.0,12.4,37,27325
19116.0,2042.0,44795.0,12.6,37,27344
2394.0,114.0,58507.0,1.2,37,27355
45974.0,5806.0,46415.0,12.6,37,27360
8612.0,973.0,70529.0,3.9,37,27377
23388.0,4268.0,34274.0,21.2,37,27401
48879.0,9431.0,37528.0,20.9,37,27405
55707.0,9228.0,68160.0,5.5,37,27410
6943.0,616.0,50691.0,14.6,37,27505
34078.0,4343.0,78182.0,4.5,37,27511
28676.0,2676.0,63103.0,4.8,37,27545
26716.0,2665.0,50762.0,12.1,37,27549
672.0,160.0,31875.0,25.4,37,27555
607.0,94.0,43889.0,0.0,37,27568
28429.0,5811.0,72298.0,13.8,51,22041
18698.0,2039.0,147061.0,2.4,51,22046
17767.0,177.0,228067.0,2.3,51,22066
955.0,114.0,136964.0,0.0,51,22125
82309.0,4719.0,102747.0,5.4,51,22193
13227.0,4853.0,110050.0,4.7,51,22209
3713.0,369.0,173875.0,1.6,51,22213
18579.0,4387.0,95610.0,10.9,51,22305
13610.0,371.0,180862.0,1.3,51,22308
2471.0,76.0,48212.0,18.3,51,22435
358.0,21.0,52083.0,0.0,51,22438
871.0,31.0,67596.0,14.4,51,22511
2003.0,82.0,250001.0,0.0,51,22027
17917.0,794.0,128503.0,2.8,51,22151
28622.0,6774.0,65641.0,11.0,51,22401
3173.0,390.0,51976.0,5.2,51,22482
384.0,4.0,83333.0,0.0,51,22504
121.0,0.0,53879.0,0.0,51,22538
2234.0,24.0,77857.0,1.4,51,22539
10289.0,844.0,53741.0,5.5,51,22827
2492.0,149.0,62782.0,0.9,51,22843
1378.0,62.0,86319.0,9.4,51,22938
16465.0,1691.0,89771.0,10.8,51,22026
59332.0,7230.0,119710.0,3.6,51,22030
29892.0,1480.0,199208.0,1.1,51,22101
25627.0,5701.0,123474.0,2.6,51,22102
15350.0,698.0,175162.0,3.9,51,22181
26124.0,1846.0,186629.0,3.1,51,22182
38541.0,13091.0,126632.0,2.4,51,22201
35425.0,5925.0,78534.0,11.6,51,22306
19002.0,6307.0,72880.0,12.5,51,22311
32566.0,5423.0,82371.0,7.8,51,22312
31747.0,1890.0,96243.0,4.1,51,22405
9774.0,654.0,54594.0,6.4,51,22942
138.0,0.0,53438.0,0.0,51,22946
1066.0,229.0,32348.0,38.2,51,22949
24806.0,3497.0,122337.0,5.2,51,22043
24366.0,1945.0,155115.0,2.1,51,22180
25409.0,10307.0,114224.0,4.7,51,22202
1406.0,46.0,60440.0,7.3,51,22940
1792.0,124.0,59505.0,9.0,51,22952
5115.0,118.0,87974.0,2.5,51,22974
2320.0,68.0,57857.0,3.3,51,22937
3876.0,205.0,87824.0,1.6,51,22920
873.0,163.0,54271.0,5.2,51,22740
41572.0,6994.0,53042.0,10.0,51,22801
1055.0,19.0,74725.0,3.0,51,22834
2747.0,170.0,64639.0,2.0,51,22841
2145.0,64.0,59555.0,10.5,51,22922
26256.0,2348.0,100896.0,2.3,51,22406
17566.0,3619.0,109482.0,1.9,51,22302
919.0,12.0,29673.0,16.4,54,25512
865.0,16.0,49375.0,0.0,54,25521
21706.0,1474.0,62930.0,5.9,54,25526
4543.0,108.0,70809.0,5.3,54,25545
1252.0,99.0,52250.0,8.8,53,99185
20409.0,2577.0,54518.0,7.3,53,99212
135.0,13.0,50625.0,28.9,53,99329
548.0,25.0,64479.0,2.3,53,99346
12804.0,3934.0,56318.0,5.8,02,99503
6671.0,2057.0,58851.0,8.2,02,99506
381.0,6.0,48750.0,34.2,02,99552
813.0,12.0,37500.0,37.2,02,99554
179.0,8.0,56250.0,13.3,02,99555
700.0,49.0,48125.0,20.2,02,99557
261.0,16.0,28393.0,43.8,02,99585
906.0,59.0,69904.0,2.2,02,99588
511.0,17.0,38036.0,31.6,02,99614
853.0,19.0,33438.0,47.9,02,99620
399.0,4.0,54000.0,16.7,02,99622
379.0,43.0,47917.0,24.4,02,99627
21.0,3.0,32083.0,33.3,02,99638
161.0,4.0,35000.0,8.5,02,99644
30540.0,1769.0,80574.0,6.3,02,99645
257.0,4.0,35625.0,40.0,02,99657
605.0,7.0,29792.0,53.7,02,99662
94.0,3.0,41250.0,19.2,02,99668
882.0,38.0,38750.0,28.2,02,99678
928.0,81.0,67760.0,2.0,53,99029
976.0,40.0,52125.0,14.0,53,99030
461.0,32.0,53125.0,2.6,53,99117
608.0,34.0,47656.0,24.0,53,99125
291.0,20.0,36563.0,31.3,02,99753
1160.0,62.0,63826.0,1.2,02,99714
138.0,13.0,38750.0,0.0,02,99738
320.0,7.0,45313.0,30.8,02,99749
883.0,28.0,54792.0,0.0,02,99755
504.0,28.0,56607.0,5.8,02,99760
4346.0,633.0,83005.0,6.1,02,99762
975.0,16.0,45750.0,37.2,02,99769
238.0,8.0,27500.0,31.3,02,99778
494.0,23.0,62292.0,8.8,02,99782
29968.0,3818.0,89436.0,4.5,02,99801
91.0,8.0,72000.0,0.0,02,99832
21174.0,2055.0,76543.0,2.4,53,99203
44.0,2.0,16875.0,40.0,02,99569
317.0,41.0,35729.0,0.0,23,04415
24.0,0.0,18500.0,33.3,23,04454
530.0,11.0,53333.0,6.6,23,04481
169.0,3.0,47679.0,5.3,23,04485
144.0,4.0,46250.0,11.4,23,04491
123.0,4.0,43750.0,19.4,23,04492
406.0,32.0,64531.0,7.1,23,04571
77.0,0.0,142614.0,0.0,23,04575
161.0,10.0,38750.0,10.3,23,04637
11391.0,2113.0,35405.0,26.1,37,27573
18222.0,2204.0,39789.0,19.1,37,27576
54457.0,7667.0,68851.0,8.0,37,27603
48494.0,7821.0,63850.0,9.8,37,27604
5990.0,2201.0,57996.0,3.7,37,27605
1233.0,80.0,48984.0,1.8,37,27938
460.0,47.0,74427.0,0.0,37,27943
11245.0,1176.0,57928.0,7.4,37,27948
3900.0,132.0,56600.0,7.5,37,27019
13145.0,1157.0,46610.0,5.9,37,27055
48000.0,5059.0,43720.0,18.7,37,27107
3227.0,185.0,55055.0,19.2,37,27207
1473.0,113.0,43832.0,5.7,37,27979
5814.0,480.0,52727.0,17.8,37,27013
17489.0,1628.0,53466.0,10.4,37,27021
10937.0,690.0,47869.0,8.9,37,27025
9562.0,522.0,50342.0,12.9,37,27239
4369.0,322.0,67114.0,3.7,37,27243
30573.0,3712.0,46720.0,15.5,37,27253
24510.0,3638.0,42708.0,16.2,37,27262
55489.0,5950.0,62588.0,7.0,37,27284
39360.0,5517.0,42169.0,14.5,37,27292
8369.0,880.0,33843.0,20.9,37,27316
16169.0,1480.0,45564.0,10.6,37,27317
4810.0,145.0,50139.0,5.9,37,27341
5825.0,274.0,55121.0,7.6,37,27349
8431.0,822.0,43412.0,7.9,37,27371
43036.0,4563.0,84783.0,3.4,37,27516
13675.0,1421.0,49337.0,12.7,37,27524
50683.0,5190.0,64929.0,7.9,37,27529
18037.0,1867.0,65050.0,4.9,42,18013
610.0,138.0,42083.0,2.7,42,18030
5252.0,458.0,77215.0,2.8,42,18041
27678.0,4019.0,63976.0,3.7,42,18052
2182.0,167.0,74167.0,1.4,42,18053
11742.0,1160.0,70374.0,2.4,42,18055
26396.0,1986.0,81585.0,4.4,42,18064
751.0,10.0,66875.0,0.0,42,18079
44908.0,4716.0,73943.0,5.9,42,18104
4786.0,297.0,56944.0,7.5,42,18419
4304.0,322.0,48271.0,10.8,42,18426
115.0,8.0,55750.0,0.0,42,18460
13375.0,2694.0,34415.0,13.9,42,18510
7965.0,1182.0,57563.0,7.7,42,18518
259.0,16.0,47083.0,12.1,42,18619
1180.0,146.0,49000.0,10.9,42,18631
15885.0,1988.0,48558.0,20.4,42,18706
2914.0,608.0,35560.0,11.1,42,18709
1180.0,58.0,52500.0,7.7,42,18831
331.0,33.0,76406.0,0.0,42,18962
39453.0,4676.0,73580.0,7.2,42,18017
17879.0,1715.0,68224.0,6.5,42,18067
11211.0,994.0,64627.0,7.2,42,18080
835.0,19.0,121111.0,9.0,42,18435
436.0,35.0,76944.0,0.0,42,18443
105.0,8.0,42083.0,0.0,42,18455
1401.0,70.0,63472.0,6.2,42,18464
5232.0,323.0,71583.0,6.1,51,23181
2436.0,188.0,47237.0,18.0,51,23919
4551.0,233.0,59811.0,9.7,51,23922
238.0,7.0,26722.0,0.0,51,23952
2286.0,223.0,55254.0,6.3,51,23966
604.0,50.0,40119.0,17.6,51,23968
322.0,0.0,57528.0,0.0,51,23021
2036.0,176.0,58229.0,1.8,51,23043
1888.0,53.0,68932.0,6.5,51,23047
12377.0,929.0,65747.0,8.0,51,23072
2616.0,137.0,67466.0,6.0,51,23083
3638.0,112.0,69451.0,6.3,51,23086
5695.0,337.0,78019.0,8.8,51,23089
4526.0,165.0,86950.0,3.7,51,23124
401.0,0.0,108627.0,0.0,51,23125
1799.0,85.0,63264.0,1.3,51,23148
1575.0,261.0,49688.0,5.0,51,23175
558.0,0.0,40407.0,8.8,51,23395
685.0,0.0,63274.0,0.0,51,23050
1518.0,46.0,69524.0,0.0,51,23035
763.0,43.0,70889.0,14.0,51,23055
36070.0,3201.0,117683.0,3.2,51,23059
37554.0,3038.0,86134.0,3.4,51,23060
13992.0,1326.0,55556.0,7.6,51,23093
496.0,10.0,61250.0,19.0,51,23126
707.0,90.0,87083.0,0.0,51,23128
6431.0,205.0,79850.0,6.9,51,23140
7703.0,353.0,76453.0,4.5,51,23168
633.0,54.0,55000.0,20.2,51,23180
14842.0,3350.0,77816.0,1.7,51,23221
428.0,15.0,58654.0,0.0,51,23056
2246.0,350.0,52551.0,9.4,51,23062
36846.0,2786.0,82592.0,4.7,51,23111
9353.0,528.0,73055.0,8.5,51,23117
319.0,0.0,86964.0,0.0,51,23119
10478.0,147.0,136593.0,2.6,51,23120
24647.0,897.0,86152.0,4.0,51,23139
3116.0,416.0,68906.0,3.9,51,23149
16458.0,1642.0,101679.0,2.6,51,23226
24286.0,1090.0,82045.0,3.9,51,23236
4504.0,2550.0,36890.0,13.6,51,23219
52309.0,11675.0,43505.0,18.3,51,23223
42937.0,9717.0,48603.0,13.3,51,23225
9261.0,864.0,79556.0,7.3,51,23314
1213.0,35.0,58933.0,3.3,51,23315
25127.0,2747.0,47295.0,15.1,37,27565
7993.0,1000.0,44789.0,13.5,37,27569
7073.0,146.0,58934.0,3.4,37,27583
15972.0,755.0,72981.0,7.1,37,27592
47478.0,11496.0,57199.0,7.9,37,27606
1060.0,65.0,32000.0,31.8,54,25637
1062.0,53.0,59205.0,10.1,54,25638
723.0,82.0,35536.0,30.8,54,25647
641.0,42.0,19643.0,40.2,54,25651
1517.0,122.0,27313.0,28.8,54,25678
124.0,0.0,41250.0,0.0,54,25119
952.0,15.0,29271.0,43.7,54,25121
1032.0,92.0,24133.0,49.0,54,25133
470.0,43.0,29744.0,0.0,54,25243
1232.0,28.0,71607.0,4.1,54,25252
626.0,0.0,47404.0,0.0,54,25259
1678.0,147.0,38226.0,15.2,54,25265
512.0,0.0,47261.0,0.0,54,25285
1107.0,16.0,30370.0,5.4,54,25287
468.0,8.0,61250.0,15.0,54,25059
336.0,30.0,33726.0,0.0,54,25060
3333.0,214.0,42039.0,13.1,54,25123
424.0,22.0,73913.0,0.0,54,25932
275.0,0.0,51652.0,9.2,54,25848
196.0,10.0,35625.0,0.0,54,25654
1346.0,5.0,25820.0,12.8,54,25669
352.0,28.0,54776.0,0.0,54,25688
20375.0,3867.0,36549.0,17.1,54,25701
8341.0,608.0,40063.0,10.7,54,25813
410.0,0.0,53750.0,14.2,54,25837
1921.0,111.0,47138.0,6.5,54,25033
811.0,42.0,46744.0,17.8,54,25039
401.0,0.0,49583.0,14.6,54,25030
414.0,0.0,44602.0,33.6,54,25057
1251.0,46.0,44866.0,12.7,54,25067
299.0,26.0,22930.0,49.0,54,25110
7890.0,928.0,43183.0,8.2,54,25143
280.0,48.0,63824.0,18.1,54,25206
890.0,24.0,42188.0,0.0,54,25262
713.0,13.0,53438.0,5.1,54,25266
984.0,13.0,55833.0,10.6,54,25270
9769.0,1324.0,42515.0,9.9,54,25271
13312.0,2414.0,40156.0,10.8,54,25302
14728.0,1448.0,39239.0,21.2,54,25312
3638.0,337.0,38700.0,16.2,54,25315
6385.0,347.0,37241.0,20.4,54,25320
12725.0,818.0,52472.0,3.6,54,25411
8719.0,722.0,59286.0,7.2,54,25413
12903.0,727.0,67716.0,6.4,54,25428
6619.0,917.0,66417.0,12.5,54,25438
23533.0,4912.0,76022.0,5.8,37,28209
2586.0,85.0,73403.0,13.4,37,28689
782.0,60.0,42552.0,6.5,37,28736
8024.0,315.0,79471.0,5.8,37,28107
5275.0,326.0,64330.0,4.2,37,28163
135.0,2.0,53750.0,0.0,23,04686
710.0,26.0,48676.0,8.7,23,04734
565.0,15.0,47500.0,9.5,23,04761
249.0,0.0,113750.0,0.0,23,04855
300.0,52.0,69250.0,0.0,23,04918
2628.0,153.0,44191.0,11.1,23,04257
51.0,0.0,24583.0,25.0,23,04985
111.0,0.0,56000.0,0.0,23,04964
1401.0,66.0,47581.0,7.3,23,04010
20517.0,2442.0,59922.0,3.3,23,04011
11424.0,1217.0,75517.0,4.6,23,04043
16452.0,2785.0,50267.0,12.6,23,04073
4605.0,635.0,62135.0,4.7,23,04083
8810.0,848.0,74968.0,6.1,23,04086
